id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1344794944196775937,1344390794774421504,2021-01-01 07:57:54 HKT,2021-01-01,07:57:54,+0800,867558668971016192,12841chelmno,JK8675309,,"@Todd_Bonzales I’m married with two kids, boy.  My wife and I know each other’s sexual histories, including my affair with a married woman and her abortion.  Don’t be so fucking stupid or strive to be so progressive that you smack into  a wall labeled “moron.”",en,[],[],[],1,0,0,[],[],https://twitter.com/12841chelmno/status/1344794944196775937,False,,0,,,,,,,,"[{'screen_name': 'Todd_Bonzales', 'name': 'Todd 🍥 (Antifa Franchise Consultant)', 'id': '1168270798705975296'}]",,,,
1344794906934476800,1344787680266227712,2021-01-01 07:57:45 HKT,2021-01-01,07:57:45,+0800,1158562636113440768,janieresists,Janie Blue~Vaxxed and Masked!,,"@thehill So he's punishing women for a miscarriage? I had a miscarriage once. I never tried an abortion. I was in a Catholic hospital bleeding all over the floor before I could see a doctor, I had to sign a document while having contractions that I had nothing to do with the problem.",en,[],[],[],0,0,1,[],[],https://twitter.com/JanieResists/status/1344794906934476800,False,,0,,,,,,,,"[{'screen_name': 'thehill', 'name': 'The Hill', 'id': '1917731'}]",,,,
1344794892590063616,1343645181875253248,2021-01-01 07:57:42 HKT,2021-01-01,07:57:42,+0800,1251109601304555520,fatherjesusmary,Father Jesusmary Missigbètò,,"@alftab3 @LifeNewsHQ @LaVieHebdo @LiveAction @ForumFamiglie @fam_cristiana @CatholicMoms @FondLejeune @ProVitaFamiglia @MxlaVidaCR @pp2chome @StudentsforLife @AbbyJohnson @nrlc @March_for_Life @ProLifeYouth @ProLifeBlogs @PublicDiscourse May God, in 2021, deliver our world from abortion spirit!",en,[],[],[],2,2,1,[],[],https://twitter.com/fatherjesusmary/status/1344794892590063616,False,,0,,,,,,,,"[{'screen_name': 'alftab3', 'name': 'Puerta de Tannhäuser/Gonzalo de Berceo', 'id': '2808479699'}, {'screen_name': 'LifeNewsHQ', 'name': 'LifeNews.com', 'id': '50434933'}, {'screen_name': 'LaVieHebdo', 'name': 'La Vie', 'id': '53094878'}, {'screen_name': 'LiveAction', 'name': 'Live Action', 'id': '18001922'}, {'screen_name': 'ForumFamiglie', 'name': 'Forum Famiglie', 'id': '1101399673'}, {'screen_name': 'fam_cristiana', 'name': 'Famiglia Cristiana', 'id': '192899133'}, {'screen_name': 'CatholicMoms', 'name': 'CatholicMoms.com', 'id': '179959719'}, {'screen_name': 'FondLejeune', 'name': 'Fondation Jérôme Lejeune', 'id': '70427900'}, {'screen_name': 'ProVitaFamiglia', 'name': 'Pro Vita & Famiglia', 'id': '1608414217'}, {'screen_name': 'MxlaVidaCR', 'name': 'MédicosPorLaVidaCostaRica', 'id': '1079834863660924929'}, {'screen_name': 'pp2chome', 'name': 'St Pope John Paul ll Catholic Orphanage', 'id': '4515990832'}, {'screen_name': 'StudentsforLife', 'name': 'Students for Life of America', 'id': '22915667'}, {'screen_name': 'AbbyJohnson', 'name': 'Abby Johnson', 'id': '137472360'}, {'screen_name': 'nrlc', 'name': 'National Right to Life', 'id': '22170482'}, {'screen_name': 'March_for_Life', 'name': 'March for Life', 'id': '430130014'}, {'screen_name': 'ProLifeYouth', 'name': 'ProLife Youth', 'id': '956055421'}, {'screen_name': 'ProLifeBlogs', 'name': 'ProLifeBlogs', 'id': '18466403'}, {'screen_name': 'PublicDiscourse', 'name': 'Public Discourse', 'id': '103066233'}]",,,,
1344794850021920770,1344794850021920770,2021-01-01 07:57:31 HKT,2021-01-01,07:57:31,+0800,159358059,misschelly17,Michelle Fisher,,"“I had 15 abortions she could have been #12!” 😮😮   Like that made your case any better, lady. #JudgeJerry #MamaDrama #FamilyPains",en,[],[],[],0,0,0,"['judgejerry', 'mamadrama', 'familypains']",[],https://twitter.com/Misschelly17/status/1344794850021920770,False,,0,,,,,,,,[],,,,
1344794684720369665,1344794684720369665,2021-01-01 07:56:52 HKT,2021-01-01,07:56:52,+0800,1253015496573833216,falafielw,based man,,Abortion,en,[],[],[],0,0,1,[],[],https://twitter.com/FalafielW/status/1344794684720369665,False,,0,,,,,,,,[],,,,
1344794548396904448,1344772845117861890,2021-01-01 07:56:20 HKT,2021-01-01,07:56:20,+0800,161101291,logical2226,jacob h,,"@Todd29255703 @newsmax That would make her a Democrat, besides, klansman have a much better way of killing black people nowadays, simply keep them poor, and watch them go to planned Parenthood and kill themselves. One out of every three black people in America is dead due to abortion.",en,[],[],[],0,0,0,[],[],https://twitter.com/LogicAl2226/status/1344794548396904448,False,,0,,,,,,,,"[{'screen_name': 'Todd29255703', 'name': 'Todd', 'id': '1335361953930375168'}, {'screen_name': 'newsmax', 'name': 'Newsmax', 'id': '20545835'}]",,,,
1344794532567801857,1344788796919984129,2021-01-01 07:56:16 HKT,2021-01-01,07:56:16,+0800,1254412448,beijingpalmer,James Palmer,,People have a lot of differences over abortion.,en,[],[],[],1,0,7,[],[],https://twitter.com/BeijingPalmer/status/1344794532567801857,False,,0,,,,,,,,[],,,,
1344794515891130368,1344716007521345540,2021-01-01 07:56:12 HKT,2021-01-01,07:56:12,+0800,838670059,sjrsnow,SJR,,@Diana32163 Spew your hateful garbage somewhere else. Tank is a loving and amazing person.   Abortions decreased 26% under Obama 30% under Clinton 9%.   under Bush 4%.   under Regan It appears that a strong economy is the best Pro-Life policy. Look after the living and you protect the unborn  https://t.co/5VRGgt9H8c,en,[],[],['https://pbs.twimg.com/media/Eqmre7OVQAAvdHx.jpg'],0,0,1,[],[],https://twitter.com/SJRSnow/status/1344794515891130368,False,,1,https://pbs.twimg.com/media/Eqmre7OVQAAvdHx.jpg,,,,,,,"[{'screen_name': 'Diana32163', 'name': 'DPD32163 ⭐️⭐️⭐️ Trump2020 🇺🇸', 'id': '118284378'}]",,,,
1344794447616356353,1344118614052450304,2021-01-01 07:55:56 HKT,2021-01-01,07:55:56,+0800,1177928262040915969,ydoidodees,Buy the dip.... maybe,,@AdotKitz @Noel_zeek @JoeVandevander @AP In this tweet are you referring to the abortion example?,en,[],[],[],1,0,0,[],[],https://twitter.com/Ydoidodees/status/1344794447616356353,False,,0,,,,,,,,"[{'screen_name': 'AdotKitz', 'name': 'AdotKitz', 'id': '1335665029023211520'}, {'screen_name': 'Noel_zeek', 'name': 'Noel', 'id': '3298597680'}, {'screen_name': 'JoeVandevander', 'name': 'WASITACATISAW', 'id': '888968778444406785'}, {'screen_name': 'AP', 'name': 'The Associated Press', 'id': '51241574'}]",,,,
1344794437470146561,1344794437470146561,2021-01-01 07:55:53 HKT,2021-01-01,07:55:53,+0800,1717931833,dickmar52,Dick Martinez,,"Yes he did Warnock is no reverend, you cannot claim Jesus Christ as your Lord and Saviour and condone abortion",en,[],[],[],1,0,0,[],[],https://twitter.com/dickmar52/status/1344794437470146561,False,https://twitter.com/KLoeffler/status/1344785657168728064,0,,,,,,,,[],,,,
