id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1344795158563483649,1344795158563483649,2021-01-01 07:58:45 HKT,2021-01-01,07:58:45,+0800,22240612,alarabiya_eng,Al Arabiya English,,"#Coronavirus in #US: California surpassed 25,000 #COVID19 deaths since the start of the pandemic, the third state to do so after New York and Texas, health officials say.   https://t.co/fYFttkPoo6",en,[],['https://english.alarabiya.net/en/coronavirus/2020/12/31/COVID-19-in-US-California-is-third-state-to-pass-25-000-coronavirus-deaths'],[],1,2,0,"['coronavirus', 'us', 'covid19']",[],https://twitter.com/AlArabiya_Eng/status/1344795158563483649,False,,0,,,,,,,,[],,,,
1344795142901952512,1344706477857124352,2021-01-01 07:58:41 HKT,2021-01-01,07:58:41,+0800,1539389347,meuonamission,Go Run,,"@Jim_Jordan Election integrity? What about the republican voter suppression? Like Texas, Missouri, Georgia, Florida...should I continue?  #GOPCorruptionOverCountry  #GOPHypocrisy  #TrumpsPuppet #PutinsPuppet  https://t.co/l3bfiyNWRF",en,[],[],['https://pbs.twimg.com/media/EqmsDe4XYAAEFlw.jpg'],0,0,0,"['gopcorruptionovercountry', 'gophypocrisy', 'trumpspuppet', 'putinspuppet']",[],https://twitter.com/MEUonamission/status/1344795142901952512,False,,1,https://pbs.twimg.com/media/EqmsDe4XYAAEFlw.jpg,,,,,,,"[{'screen_name': 'Jim_Jordan', 'name': 'Rep. Jim Jordan', 'id': '18166778'}]",,,,
1344795118822424576,1344795118822424576,2021-01-01 07:58:36 HKT,2021-01-01,07:58:36,+0800,1197201985495326720,taiiplatessss,business 🔪,,"does anyone live in Texas who can help me? my home burnt down here in NC &amp; i have decided to leave to start fresh built something for myself. I’m looking toward Dallas/Houston Area.. please send me jobs, apartments, references &amp; more. I can send my resume &amp; more info . Thank you  https://t.co/SOvjoYPbUk",en,[],[],"['https://pbs.twimg.com/media/EqmsBBTXYAMcBoN.jpg', 'https://pbs.twimg.com/media/EqmsBBRW4AURuU-.jpg', 'https://pbs.twimg.com/media/EqmsBBUWMAAc3pd.jpg', 'https://pbs.twimg.com/media/EqmsBBYWMAELuRC.jpg']",3,37,52,[],[],https://twitter.com/taiiplatessss/status/1344795118822424576,False,,1,https://pbs.twimg.com/media/EqmsBBTXYAMcBoN.jpg,,,,,,,[],,,,
1344795111717285888,1344795111717285888,2021-01-01 07:58:34 HKT,2021-01-01,07:58:34,+0800,1166102200474583040,plusweatherman,WeatherMan Plus,,"Texas Snowstorm Update, Ice Storm Warning! Flash Flood Warnings! - Weatherman Plus Weather Channel   https://t.co/ACSDQWW6kk  #icestorm #texassnowstorm #weatherchannel",en,[],['https://youtu.be/2Z9w_PqDgC0'],[],0,1,2,"['icestorm', 'texassnowstorm', 'weatherchannel']",[],https://twitter.com/PlusWeatherman/status/1344795111717285888,False,,0,,,,,,,,[],,,,
1344795107510378500,1344795107510378500,2021-01-01 07:58:33 HKT,2021-01-01,07:58:33,+0800,136203643,sbhudson108,Sarah Hudson,,The Lt. Governor of Texas owes him $3 million in Sheetz gift cards,en,[],[],[],0,0,1,[],[],https://twitter.com/sbhudson108/status/1344795107510378500,False,https://twitter.com/LenniBug/status/1344666527971340289,0,,,,,,,,[],,,,
1344795104876355592,1344543160769409024,2021-01-01 07:58:32 HKT,2021-01-01,07:58:32,+0800,1916479663,amigosteevo,AMIGO STEEVO,,@jpbennett0701 @csherbert1 @GamecockNoah @emery13osmr yea you’re right. our defense was ass. but our offense wasn’t great by any means. scoring only 3 points against Texas A&amp;M or 10 points against Mizzou or 18 against kentucky doesnt sound like improvement.,en,[],[],[],2,0,0,[],[],https://twitter.com/amigosteevo/status/1344795104876355592,False,,0,,,,,,,,"[{'screen_name': 'jpbennett0701', 'name': 'Josh🤙🏻', 'id': '2510759980'}, {'screen_name': 'csherbert1', 'name': 'Chris Sherbert', 'id': '1202836159'}, {'screen_name': 'GamecockNoah', 'name': 'Gamecock Noah 🥵', 'id': '2863302066'}, {'screen_name': 'emery13osmr', 'name': 'chicken bone', 'id': '1327646016322084865'}]",,,,
1344795029995450371,1344758590351917058,2021-01-01 07:58:14 HKT,2021-01-01,07:58:14,+0800,376061719,luisp___,el P,,@mikeejoe @chance_bitters If you a real longhorn you know Texas is not back. History or not A&amp;M has been consistently better over the past decade.,en,[],[],[],1,0,2,[],[],https://twitter.com/LuisP___/status/1344795029995450371,False,,0,,,,,,,,"[{'screen_name': 'mikeejoe', 'name': 'Eighties Sub Hunter', 'id': '191050844'}, {'screen_name': 'chance_bitters', 'name': 'Chance Bitters', 'id': '936804259705667584'}]",,,,
1344795011821543429,1344737989205897216,2021-01-01 07:58:10 HKT,2021-01-01,07:58:10,+0800,2546639378,_austinrwillis_,Austin Riley Willis,,@Chatty_texas @Princelives12 @SSJ3_Ant The Office &gt; Family Guy and American Dad,en,[],[],[],1,0,0,[],[],https://twitter.com/_austinrwillis_/status/1344795011821543429,False,,0,,,,,,,,"[{'screen_name': 'Chatty_texas', 'name': 'Red Ranger', 'id': '2295535734'}, {'screen_name': 'Princelives12', 'name': 'W. E. B. Da Prince', 'id': '995452405990002688'}, {'screen_name': 'SSJ3_Ant', 'name': '🐜', 'id': '2288959758'}]",,,,
1344795002199793667,1344795002199793667,2021-01-01 07:58:08 HKT,2021-01-01,07:58:08,+0800,417422925,scholarstephens,Christena Stephens,,What a phenomenal sky to end 2020 with here in Texas.   Still wishing for snow! 😜  #Bye2020 #Hello2021 #txwx  https://t.co/lb3xvdC0db,en,[],[],['https://pbs.twimg.com/media/Eqmr7M6XUAEM84B.jpg'],1,1,9,"['bye2020', 'hello2021', 'txwx']",[],https://twitter.com/ScholarStephens/status/1344795002199793667,False,,1,https://pbs.twimg.com/media/Eqmr7M6XUAEM84B.jpg,,,,,,,[],,,,
1344794981358301185,1344794981358301185,2021-01-01 07:58:03 HKT,2021-01-01,07:58:03,+0800,2537456307,joecallen1988,Ember Jo Allen / Joseph Castleman Allen,"{'type': 'Point', 'coordinates': [29.7602, -95.3694]}","Potato &amp; egg hash  #newyearsevedinner2020  #breakfastfordinner  #icookedthis  #yummy @ Houston, Texas  https://t.co/efpP7KLTqu",en,[],['https://www.instagram.com/p/CJez0OQDWtln1ydPB0VKXM7K9BFoGw_mOEGj-w0/?igshid=evihbqckjl0a'],[],0,0,0,"['newyearsevedinner2020', 'breakfastfordinner', 'icookedthis', 'yummy']",[],https://twitter.com/joecallen1988/status/1344794981358301185,False,,0,,,,,,,,[],,,,
